TermBits,InChannels,ClassCount,WeightBits,DSPCount,LUT4,FF
1,4,10,3,0,702,19
1,4,11,3,0,773,19
1,4,12,3,0,835,19
1,4,13,3,0,917,19
1,4,14,3,0,979,19
1,4,15,3,0,1055,19
1,4,16,3,0,1118,19
1,4,17,3,0,1193,19
1,4,18,3,0,1254,19
1,4,19,3,0,1326,19
1,4,20,3,0,1388,19
1,4,21,3,0,1459,19
1,4,22,3,0,1522,19
1,4,23,3,0,1592,19
1,4,24,3,0,1655,19
1,4,25,3,0,1745,19
1,4,26,3,0,1806,19
1,4,27,3,0,1878,19
1,4,28,3,0,1940,19
1,4,29,3,0,2019,19
1,4,30,3,0,2081,19
1,4,31,3,0,2156,19
1,4,32,3,0,2219,19
1,5,1,3,0,97,22
1,5,2,3,0,188,22
1,5,3,3,0,280,22
1,5,4,3,0,362,22
1,5,5,3,0,455,22
1,5,6,3,0,534,22
1,5,7,3,0,629,22
1,5,8,3,0,711,22
1,5,9,3,0,804,22
1,5,10,3,0,884,22
1,5,11,3,0,973,22
1,5,12,3,0,1053,22
1,5,13,3,0,1153,22
1,5,14,3,0,1233,22
1,5,15,3,0,1327,22
1,5,16,3,0,1408,22
1,5,17,3,0,1501,22
1,5,18,3,0,1580,22
1,5,19,3,0,1670,22
1,5,20,3,0,1750,22
1,5,21,3,0,1839,22
1,5,22,3,0,1920,22
1,5,23,3,0,2008,22
1,5,24,3,0,2089,22
1,5,25,3,0,2197,22
1,5,26,3,0,2276,22
1,5,27,3,0,2366,22
1,5,28,3,0,2446,22
1,5,29,3,0,2543,22
1,5,30,3,0,2623,22
1,5,31,3,0,2716,22
1,5,32,3,0,2797,22
1,6,1,3,0,115,25
1,6,2,3,0,222,25
1,6,3,3,0,324,25
1,6,4,3,0,420,25
1,6,5,3,0,527,25
1,6,6,3,0,620,25
1,6,7,3,0,729,25
1,6,8,3,0,825,25
1,6,9,3,0,932,25
1,6,10,3,0,1026,25
1,6,11,3,0,1129,25
1,6,12,3,0,1223,25
1,6,13,3,0,1337,25
1,6,14,3,0,1459,25
1,6,15,3,0,1539,25
1,6,16,3,0,1666,25
1,6,17,3,0,1775,25
1,6,18,3,0,1834,25
1,6,19,3,0,1938,25
1,6,20,3,0,2032,25
1,6,21,3,0,2135,25
1,6,22,3,0,2230,25
1,6,23,3,0,2332,25
1,6,24,3,0,2427,25
1,6,25,3,0,2599,25
1,6,26,3,0,2642,25
1,6,27,3,0,2746,25
1,6,28,3,0,2896,25
1,6,29,3,0,3009,25
1,6,30,3,0,3105,25
1,6,31,3,0,3214,25
1,6,32,3,0,3311,25
1,7,1,3,0,135,28
1,7,2,3,0,260,28
1,7,3,3,0,386,28
1,7,4,3,0,502,28
1,7,5,3,0,629,28
1,7,6,3,0,742,28
1,7,7,3,0,871,28
1,7,8,3,0,987,28
1,7,9,3,0,1114,28
1,7,10,3,0,1228,28
1,7,11,3,0,1351,28
1,7,12,3,0,1465,28
1,7,13,3,0,1599,28
1,7,14,3,0,1713,28
1,7,15,3,0,1841,28
1,7,16,3,0,1956,28
1,7,17,3,0,2083,28
1,7,18,3,0,2196,28
1,7,19,3,0,2320,28
1,7,20,3,0,2434,28
1,7,21,3,0,2557,28
1,7,22,3,0,2672,28
1,7,23,3,0,2794,28
1,7,24,3,0,2909,28
1,7,25,3,0,3051,28
1,7,26,3,0,3164,28
1,7,27,3,0,3288,28
1,7,28,3,0,3402,28
1,7,29,3,0,3533,28
1,7,30,3,0,3647,28
1,7,31,3,0,3774,28
1,7,32,3,0,3889,28
1,8,1,3,0,162,31
1,8,2,3,0,304,31
1,8,3,3,0,451,31
1,8,4,3,0,596,31
1,8,5,3,0,746,31
1,8,6,3,0,870,31
1,8,7,3,0,1020,31
1,8,8,3,0,1157,31
1,8,9,3,0,1305,31
1,8,10,3,0,1480,31
1,8,11,3,0,1584,31
1,8,12,3,0,1719,31
1,8,13,3,0,1900,31
1,8,14,3,0,2009,31
1,8,15,3,0,2158,31
1,8,16,3,0,2358,31
1,8,17,3,0,2510,31
1,8,18,3,0,2648,31
1,8,19,3,0,2721,31
1,8,20,3,0,2936,31
1,8,21,3,0,3000,31
1,8,22,3,0,3224,31
1,8,23,3,0,3371,31
1,8,24,3,0,3415,31
1,8,25,3,0,3678,31
1,8,26,3,0,3816,31
1,8,27,3,0,3965,31
1,8,28,3,0,3992,31
1,8,29,3,0,4144,31
1,8,30,3,0,4399,31
1,8,31,3,0,4551,31
1,8,32,3,0,4563,31
1,9,1,3,0,174,34
1,9,2,3,0,330,34
1,9,3,3,0,495,34
1,9,4,3,0,646,34
1,9,5,3,0,798,34
1,9,6,3,0,956,34
1,9,7,3,0,1120,34
1,9,8,3,0,1271,34
1,9,9,3,0,1433,34
1,9,10,3,0,1582,34
1,9,11,3,0,1740,34
1,9,12,3,0,1865,34
1,9,13,3,0,2058,34
1,9,14,3,0,2207,34
1,9,15,3,0,2370,34
1,9,16,3,0,2520,34
1,9,17,3,0,2682,34
1,9,18,3,0,2794,34
1,9,19,3,0,2951,34
1,9,20,3,0,3138,34
1,9,21,3,0,3296,34
1,9,22,3,0,3446,34
1,9,23,3,0,3603,34
1,9,24,3,0,3753,34
1,9,25,3,0,3930,34
1,9,26,3,0,4078,34
1,9,27,3,0,4237,34
1,9,28,3,0,4386,34
1,9,29,3,0,4552,34
1,9,30,3,0,4701,34
1,9,31,3,0,4863,34
1,9,32,3,0,5013,34
1,10,1,3,0,196,37
1,10,2,3,0,374,37
1,10,3,3,0,554,37
1,10,4,3,0,724,37
1,10,5,3,0,905,37
1,10,6,3,0,1072,37
1,10,7,3,0,1255,37
1,10,8,3,0,1425,37
1,10,9,3,0,1606,37
1,10,10,3,0,1774,37
1,10,11,3,0,1951,37
1,10,12,3,0,2119,37
1,10,13,3,0,2307,37
1,10,14,3,0,2475,37
1,10,15,3,0,2657,37
1,10,16,3,0,2826,37
1,10,17,3,0,3007,37
1,10,18,3,0,3174,37
1,10,19,3,0,3352,37
1,10,20,3,0,3520,37
1,10,21,3,0,3697,37
1,10,22,3,0,3866,37
1,10,23,3,0,4042,37
1,10,24,3,0,4211,37
1,10,25,3,0,4407,37
1,10,26,3,0,4574,37
1,10,27,3,0,4752,37
1,10,28,3,0,4920,37
1,10,29,3,0,5105,37
1,10,30,3,0,5273,37
1,10,31,3,0,5454,37
1,11,1,3,0,216,40
1,11,2,3,0,416,40
1,11,3,3,0,610,40
1,11,4,3,0,806,40
1,11,5,3,0,997,40
1,11,6,3,0,1182,40
1,11,7,3,0,1397,40
1,11,8,3,0,1603,40
1,11,9,3,0,1770,40
1,11,10,3,0,1996,40
1,11,11,3,0,2195,40
1,11,12,3,0,2361,40
1,11,13,3,0,2569,40
1,11,14,3,0,2757,40
1,11,15,3,0,2989,40
1,11,16,3,0,3116,40
1,11,17,3,0,3383,40
1,11,18,3,0,3500,40
1,11,19,3,0,3696,40
1,11,20,3,0,3882,40
1,11,21,3,0,4161,40
1,11,22,3,0,4264,40
1,11,23,3,0,4550,40
1,11,24,3,0,4645,40
1,11,25,3,0,4959,40
1,11,26,3,0,5096,40
1,11,27,3,0,5240,40
1,11,28,3,0,5482,40
1,12,1,3,0,233,43
1,12,2,3,0,446,43
1,12,3,3,0,660,43
1,12,4,3,0,864,43
1,12,5,3,0,1079,43
1,12,6,3,0,1280,43
1,12,7,3,0,1497,43
1,12,8,3,0,1701,43
1,12,9,3,0,1916,43
1,12,10,3,0,2118,43
1,12,11,3,0,2329,43
1,12,12,3,0,2531,43
1,12,13,3,0,2753,43
1,12,14,3,0,2955,43
1,12,15,3,0,3171,43
1,12,16,3,0,3374,43
1,12,17,3,0,3589,43
1,12,18,3,0,3790,43
1,12,19,3,0,4002,43
1,12,20,3,0,4204,43
1,12,21,3,0,4415,43
1,12,22,3,0,4618,43
1,12,23,3,0,4828,43
1,12,24,3,0,5031,43
1,12,25,3,0,5261,43
1,12,26,3,0,5462,43
1,13,1,3,0,248,46
1,13,2,3,0,473,46
1,13,3,3,0,699,46
1,13,4,3,0,915,46
1,13,5,3,0,1142,46
1,13,6,3,0,1355,46
1,13,7,3,0,1584,46
1,13,8,3,0,1800,46
1,13,9,3,0,2026,46
1,13,10,3,0,2240,46
1,13,11,3,0,2464,46
1,13,12,3,0,2678,46
1,13,13,3,0,2911,46
1,13,14,3,0,3125,46
1,13,15,3,0,3353,46
1,13,16,3,0,3568,46
1,13,17,3,0,3795,46
1,13,18,3,0,4008,46
1,13,19,3,0,4232,46
1,13,20,3,0,4446,46
1,13,21,3,0,4669,46
1,13,22,3,0,4884,46
1,13,23,3,0,5106,46
1,13,24,3,0,5321,46
1,14,1,3,0,276,49
1,14,2,3,0,527,49
1,14,3,3,0,779,49
1,14,4,3,0,1021,49
1,14,5,3,0,1274,49
1,14,6,3,0,1513,49
1,14,7,3,0,1768,49
1,14,8,3,0,2010,49
1,14,9,3,0,2263,49
1,14,10,3,0,2503,49
1,14,11,3,0,2752,49
1,14,12,3,0,2992,49
1,14,13,3,0,3251,49
1,14,14,3,0,3491,49
1,14,15,3,0,3746,49
1,14,16,3,0,3987,49
1,14,17,3,0,4240,49
1,14,18,3,0,4479,49
1,14,19,3,0,4729,49
1,14,20,3,0,4969,49
1,14,21,3,0,5217,49
1,14,22,3,0,5458,49
1,15,1,3,0,293,52
1,15,2,3,0,559,52
1,15,3,3,0,826,52
1,15,4,3,0,1083,52
1,15,5,3,0,1386,52
1,15,6,3,0,1605,52
1,15,7,3,0,1924,52
1,15,8,3,0,2188,52
1,15,9,3,0,2400,52
1,15,10,3,0,2655,52
1,15,11,3,0,2996,52
1,15,12,3,0,3174,52
1,15,13,3,0,3540,52
1,15,14,3,0,3704,52
1,15,15,3,0,3973,52
1,15,16,3,0,4229,52
1,15,17,3,0,4616,52
1,15,18,3,0,4751,52
1,15,19,3,0,5149,52
1,15,20,3,0,5271,52
1,15,21,3,0,5682,52
1,16,1,3,0,331,55
1,16,2,3,0,633,55
1,16,3,3,0,936,55
1,16,4,3,0,1229,55
1,16,5,3,0,1533,55
1,16,6,3,0,1823,55
1,16,7,3,0,2129,55
1,16,8,3,0,2422,55
1,16,9,3,0,2726,55
1,16,10,3,0,3017,55
1,16,11,3,0,3317,55
1,16,12,3,0,3608,55
1,16,13,3,0,3919,55
1,16,14,3,0,4210,55
1,16,15,3,0,4515,55
1,16,16,3,0,4807,55
1,16,17,3,0,5111,55
1,16,18,3,0,5401,55
1,17,1,3,0,346,58
1,17,2,3,0,661,58
1,17,3,3,0,977,58
1,17,4,3,0,1283,58
1,17,5,3,0,1600,58
1,17,6,3,0,1903,58
1,17,7,3,0,2222,58
1,17,8,3,0,2528,58
1,17,9,3,0,2845,58
1,17,10,3,0,3149,58
1,17,11,3,0,3461,58
1,17,12,3,0,3765,58
1,17,13,3,0,4090,58
1,17,14,3,0,4394,58
1,17,15,3,0,4711,58
1,17,16,3,0,5016,58
1,17,17,3,0,5333,58
1,18,1,3,0,361,61
1,18,2,3,0,689,61
1,18,3,3,0,1018,61
1,18,4,3,0,1337,61
1,18,5,3,0,1667,61
1,18,6,3,0,1983,61
1,18,7,3,0,2315,61
1,18,8,3,0,2634,61
1,18,9,3,0,2964,61
1,18,10,3,0,3281,61
1,18,11,3,0,3607,61
1,18,12,3,0,3924,61
1,18,13,3,0,4260,61
1,18,14,3,0,4577,61
1,18,15,3,0,4909,61
1,18,16,3,0,5227,61
1,18,17,3,0,5557,61
1,19,1,3,0,377,64
1,19,2,3,0,719,64
1,19,3,3,0,1062,64
1,19,4,3,0,1395,64
1,19,5,3,0,1739,64
1,19,6,3,0,2069,64
1,19,7,3,0,2415,64
1,19,8,3,0,2748,64
1,19,9,3,0,3092,64
1,19,10,3,0,3423,64
1,19,11,3,0,3762,64
1,19,12,3,0,4093,64
1,19,13,3,0,4444,64
1,19,14,3,0,4775,64
1,19,15,3,0,5121,64
1,19,16,3,0,5453,64
1,20,1,3,0,407,67
1,20,2,3,0,777,67
1,20,3,3,0,1148,67
1,20,4,3,0,1509,67
1,20,5,3,0,1881,67
1,20,6,3,0,2239,67
1,20,7,3,0,2613,67
1,20,8,3,0,2974,67
1,20,9,3,0,3346,67
1,20,10,3,0,3705,67
1,20,11,3,0,4073,67
1,20,12,3,0,4432,67
1,20,13,3,0,4811,67
1,20,14,3,0,5170,67
1,20,15,3,0,5543,67
1,21,1,3,0,415,70
1,21,2,3,0,795,70
1,21,3,3,0,1168,70
1,21,4,3,0,1535,70
1,21,5,3,0,1913,70
1,21,6,3,0,2277,70
1,21,7,3,0,2657,70
1,21,8,3,0,3024,70
1,21,9,3,0,3420,70
1,21,10,3,0,3787,70
1,21,11,3,0,4141,70
1,21,12,3,0,4530,70
1,21,13,3,0,4891,70
1,21,14,3,0,5256,70
1,21,15,3,0,5635,70
1,22,1,3,0,448,73
1,22,2,3,0,856,73
1,22,3,3,0,1265,73
1,22,4,3,0,1664,73
1,22,5,3,0,2074,73
1,22,6,3,0,2470,73
1,22,7,3,0,2882,73
1,22,8,3,0,3281,73
1,22,9,3,0,3691,73
1,22,10,3,0,4088,73
1,22,11,3,0,4494,73
1,22,12,3,0,4891,73
1,22,13,3,0,5308,73
1,23,1,3,0,471,76
1,23,2,3,0,912,76
1,23,3,3,0,1330,76
1,23,4,3,0,1750,76
1,23,5,3,0,2181,76
1,23,6,3,0,2598,76
1,23,7,3,0,3031,76
1,23,8,3,0,3451,76
1,23,9,3,0,3882,76
1,23,10,3,0,4410,76
1,23,11,3,0,4727,76
1,23,12,3,0,5145,76
1,23,13,3,0,5661,76
1,24,1,3,0,497,79
1,24,2,3,0,950,79
1,24,3,3,0,1404,79
1,24,4,3,0,1828,79
1,24,5,3,0,2278,79
1,24,6,3,0,2744,79
1,24,7,3,0,3201,79
1,24,8,3,0,3645,79
1,24,9,3,0,4100,79
1,24,10,3,0,4542,79
1,24,11,3,0,4993,79
1,24,12,3,0,5375,79
1,25,1,3,0,517,82
1,25,2,3,0,998,82
1,25,3,3,0,1460,82
1,25,4,3,0,1922,82
1,25,5,3,0,2395,82
1,25,6,3,0,2854,82
1,25,7,3,0,3329,82
1,25,8,3,0,3791,82
1,25,9,3,0,4264,82
1,25,10,3,0,4774,82
1,25,11,3,0,5193,82
1,25,12,3,0,5653,82
1,26,1,3,0,541,85
1,26,2,3,0,1034,85
1,26,3,3,0,1528,85
1,26,4,3,0,2012,85
1,26,5,3,0,2507,85
1,26,6,3,0,2988,85
1,26,7,3,0,3485,85
1,26,8,3,0,3969,85
1,26,9,3,0,4464,85
1,26,10,3,0,4946,85
1,26,11,3,0,5437,85
1,27,1,3,0,558,88
1,27,2,3,0,1066,88
1,27,3,3,0,1575,88
1,27,4,3,0,2074,88
1,27,5,3,0,2584,88
1,27,6,3,0,3080,88
1,27,7,3,0,3592,88
1,27,8,3,0,4091,88
1,27,9,3,0,4601,88
1,27,10,3,0,5098,88
1,27,11,3,0,5604,88
1,28,1,3,0,572,91
1,28,2,3,0,1092,91
1,28,3,3,0,1613,91
1,28,4,3,0,2124,91
1,28,5,3,0,2646,91
1,28,6,3,0,3154,91
1,28,7,3,0,3678,91
1,28,8,3,0,4189,91
1,28,9,3,0,4711,91
1,28,10,3,0,5220,91
1,28,11,3,0,5738,91
1,29,1,3,0,599,94
1,29,2,3,0,1144,94
1,29,3,3,0,1690,94
1,29,4,3,0,2226,94
1,29,5,3,0,2773,94
1,29,6,3,0,3306,94
1,29,7,3,0,3855,94
1,29,8,3,0,4391,94
1,29,9,3,0,4938,94
1,29,10,3,0,5472,94
1,30,1,3,0,616,97
1,30,2,3,0,1176,97
1,30,3,3,0,1737,97
1,30,4,3,0,2288,97
1,30,5,3,0,2850,97
1,30,6,3,0,3398,97
1,30,7,3,0,3962,97
1,30,8,3,0,4513,97
1,30,9,3,0,5075,97
1,30,10,3,0,5624,97
1,31,1,3,0,635,100
1,31,2,3,0,1212,100
1,31,3,3,0,1790,100
1,31,4,3,0,2358,100
1,31,5,3,0,2937,100
1,31,6,3,0,3502,100
1,31,7,3,0,4083,100
1,31,8,3,0,4651,100
1,31,9,3,0,5230,100
1,31,10,3,0,5796,100
1,32,1,3,0,657,103
1,32,2,3,0,1256,103
1,32,3,3,0,1856,103
1,32,4,3,0,2445,103
1,32,5,3,0,3046,103
1,32,6,3,0,3632,103
1,32,7,3,0,4235,103
1,32,8,3,0,4824,103
1,32,9,3,0,5425,103
1,1,1,4,0,29,10
1,1,2,4,0,60,10
1,1,3,4,0,92,10
1,1,4,4,0,114,10
1,1,5,4,0,147,10
1,1,6,4,0,166,10
1,1,7,4,0,201,10
1,1,8,4,0,223,10
1,1,9,4,0,256,10
1,1,10,4,0,276,10
1,1,11,4,0,305,10
1,1,12,4,0,325,10
1,1,13,4,0,365,10
1,1,14,4,0,385,10
1,1,15,4,0,419,10
1,1,16,4,0,440,10
1,1,17,4,0,473,10
1,1,18,4,0,492,10
1,1,19,4,0,522,10
1,1,20,4,0,542,10
1,1,21,4,0,571,10
1,1,22,4,0,592,10
1,1,23,4,0,620,10
1,1,24,4,0,641,10
1,1,25,4,0,689,10
1,1,26,4,0,708,10
1,1,27,4,0,738,10
1,1,28,4,0,758,10
1,1,29,4,0,795,10
1,1,30,4,0,815,10
1,1,31,4,0,848,10
1,1,32,4,0,869,10
1,2,1,4,0,47,13
1,2,2,4,0,94,13
1,2,3,4,0,142,13
1,2,4,4,0,180,13
1,2,5,4,0,229,13
1,2,6,4,0,264,13
1,2,7,4,0,315,13
1,2,8,4,0,353,13
1,2,9,4,0,402,13
1,2,10,4,0,438,13
1,2,11,4,0,483,13
1,2,12,4,0,519,13
1,2,13,4,0,575,13
1,2,14,4,0,611,13
1,2,15,4,0,661,13
1,2,16,4,0,698,13
1,2,17,4,0,747,13
1,2,18,4,0,782,13
1,2,19,4,0,828,13
1,2,20,4,0,864,13
1,2,21,4,0,909,13
1,2,22,4,0,946,13
1,2,23,4,0,990,13
1,2,24,4,0,1027,13
1,2,25,4,0,1091,13
1,2,26,4,0,1126,13
1,2,27,4,0,1172,13
1,2,28,4,0,1208,13
1,2,29,4,0,1261,13
1,2,30,4,0,1297,13
1,2,31,4,0,1346,13
1,2,32,4,0,1383,13
1,3,1,4,0,69,16
1,3,2,4,0,136,16
1,3,3,4,0,204,16
1,3,4,4,0,262,16
1,3,5,4,0,331,16
1,3,6,4,0,386,16
1,3,7,4,0,457,16
1,3,8,4,0,515,16
1,3,9,4,0,584,16
1,3,10,4,0,640,16
1,3,11,4,0,705,16
1,3,12,4,0,761,16
1,3,13,4,0,837,16
1,3,14,4,0,893,16
1,3,15,4,0,963,16
1,3,16,4,0,1020,16
1,3,17,4,0,1089,16
1,3,18,4,0,1144,16
1,3,19,4,0,1210,16
1,3,20,4,0,1266,16
1,3,21,4,0,1331,16
1,3,22,4,0,1388,16
1,3,23,4,0,1452,16
1,3,24,4,0,1509,16
1,3,25,4,0,1593,16
1,3,26,4,0,1648,16
1,3,27,4,0,1714,16
1,3,28,4,0,1770,16
1,3,29,4,0,1843,16
1,3,30,4,0,1899,16
1,3,31,4,0,1968,16
1,3,32,4,0,2025,16
1,4,1,4,0,96,19
1,4,2,4,0,188,19
1,4,3,4,0,281,19
1,4,4,4,0,364,19
1,4,5,4,0,458,19
1,4,6,4,0,538,19
1,4,7,4,0,634,19
1,4,8,4,0,717,19
1,4,9,4,0,811,19
1,4,10,4,0,892,19
1,4,11,4,0,982,19
1,4,12,4,0,1063,19
1,4,13,4,0,1164,19
1,4,14,4,0,1245,19
1,4,15,4,0,1340,19
1,4,16,4,0,1422,19
1,4,17,4,0,1516,19
1,4,18,4,0,1596,19
1,4,19,4,0,1687,19
1,4,20,4,0,1768,19
1,4,21,4,0,1858,19
1,4,22,4,0,1940,19
1,4,23,4,0,2029,19
1,4,24,4,0,2111,19
1,4,25,4,0,2220,19
1,4,26,4,0,2300,19
1,4,27,4,0,2391,19
1,4,28,4,0,2472,19
1,4,29,4,0,2570,19
1,4,30,4,0,2651,19
1,4,31,4,0,2745,19
1,4,32,4,0,2827,19
1,5,1,4,0,119,22
1,5,2,4,0,232,22
1,5,3,4,0,346,22
1,5,4,4,0,450,22
1,5,5,4,0,565,22
1,5,6,4,0,666,22
1,5,7,4,0,783,22
1,5,8,4,0,887,22
1,5,9,4,0,1002,22
1,5,10,4,0,1104,22
1,5,11,4,0,1215,22
1,5,12,4,0,1317,22
1,5,13,4,0,1439,22
1,5,14,4,0,1541,22
1,5,15,4,0,1657,22
1,5,16,4,0,1760,22
1,5,17,4,0,1875,22
1,5,18,4,0,1976,22
1,5,19,4,0,2088,22
1,5,20,4,0,2190,22
1,5,21,4,0,2301,22
1,5,22,4,0,2404,22
1,5,23,4,0,2514,22
1,5,24,4,0,2617,22
1,5,25,4,0,2747,22
1,5,26,4,0,2848,22
1,5,27,4,0,2960,22
1,5,28,4,0,3062,22
1,5,29,4,0,3181,22
1,5,30,4,0,3283,22
1,5,31,4,0,3398,22
1,5,32,4,0,3501,22
1,6,1,4,0,143,25
1,6,2,4,0,278,25
1,6,3,4,0,414,25
1,6,4,4,0,540,25
1,6,5,4,0,677,25
1,6,6,4,0,800,25
1,6,7,4,0,939,25
1,6,8,4,0,1065,25
1,6,9,4,0,1202,25
1,6,10,4,0,1326,25
1,6,11,4,0,1459,25
1,6,12,4,0,1583,25
1,6,13,4,0,1727,25
1,6,14,4,0,1851,25
1,6,15,4,0,1989,25
1,6,16,4,0,2114,25
1,6,17,4,0,2251,25
1,6,18,4,0,2374,25
1,6,19,4,0,2508,25
1,6,20,4,0,2632,25
1,6,21,4,0,2765,25
1,6,22,4,0,2890,25
1,6,23,4,0,3022,25
1,6,24,4,0,3147,25
1,6,25,4,0,3299,25
1,6,26,4,0,3422,25
1,6,27,4,0,3556,25
1,6,28,4,0,3680,25
1,6,29,4,0,3821,25
1,6,30,4,0,3945,25
1,6,31,4,0,4082,25
1,6,32,4,0,4207,25
1,7,1,4,0,168,28
1,7,2,4,0,326,28
1,7,3,4,0,485,28
1,7,4,4,0,634,28
1,7,5,4,0,794,28
1,7,6,4,0,940,28
1,7,7,4,0,1102,28
1,7,8,4,0,1251,28
1,7,9,4,0,1411,28
1,7,10,4,0,1558,28
1,7,11,4,0,1714,28
1,7,12,4,0,1861,28
1,7,13,4,0,2028,28
1,7,14,4,0,2175,28
1,7,15,4,0,2336,28
1,7,16,4,0,2484,28
1,7,17,4,0,2644,28
1,7,18,4,0,2790,28
1,7,19,4,0,2947,28
1,7,20,4,0,3094,28
1,7,21,4,0,3250,28
1,7,22,4,0,3398,28
1,7,23,4,0,3553,28
1,7,24,4,0,3701,28
1,7,25,4,0,3876,28
1,7,26,4,0,4022,28
1,7,27,4,0,4179,28
1,7,28,4,0,4326,28
1,7,29,4,0,4490,28
1,7,30,4,0,4637,28
1,7,31,4,0,4797,28
1,7,32,4,0,4945,28
1,8,1,4,0,199,31
1,8,2,4,0,386,31
1,8,3,4,0,574,31
1,8,4,4,0,752,31
1,8,5,4,0,941,31
1,8,6,4,0,1116,31
1,8,7,4,0,1307,31
1,8,8,4,0,1485,31
1,8,9,4,0,1674,31
1,8,10,4,0,1850,31
1,8,11,4,0,2035,31
1,8,12,4,0,2211,31
1,8,13,4,0,2407,31
1,8,14,4,0,2583,31
1,8,15,4,0,2773,31
1,8,16,4,0,2950,31
1,8,17,4,0,3139,31
1,8,18,4,0,3314,31
1,8,19,4,0,3500,31
1,8,20,4,0,3676,31
1,8,21,4,0,3861,31
1,8,22,4,0,4038,31
1,8,23,4,0,4222,31
1,8,24,4,0,4399,31
1,8,25,4,0,4603,31
1,8,26,4,0,4778,31
1,8,27,4,0,4964,31
1,8,28,4,0,5140,31
1,8,29,4,0,5333,31
1,9,1,4,0,214,34
1,9,2,4,0,414,34
1,9,3,4,0,615,34
1,9,4,4,0,806,34
1,9,5,4,0,1008,34
1,9,6,4,0,1196,34
1,9,7,4,0,1400,34
1,9,8,4,0,1591,34
1,9,9,4,0,1793,34
1,9,10,4,0,1982,34
1,9,11,4,0,2180,34
1,9,12,4,0,2369,34
1,9,13,4,0,2578,34
1,9,14,4,0,2767,34
1,9,15,4,0,2970,34
1,9,16,4,0,3160,34
1,9,17,4,0,3362,34
1,9,18,4,0,3550,34
1,9,19,4,0,3749,34
1,9,20,4,0,3938,34
1,9,21,4,0,4136,34
1,9,22,4,0,4326,34
1,9,23,4,0,4523,34
1,9,24,4,0,4713,34
1,9,25,4,0,4930,34
1,9,26,4,0,5118,34
1,9,27,4,0,5317,34
1,10,1,4,0,243,37
1,10,2,4,0,468,37
1,10,3,4,0,695,37
1,10,4,4,0,912,37
1,10,5,4,0,1140,37
1,10,6,4,0,1354,37
1,10,7,4,0,1584,37
1,10,8,4,0,1801,37
1,10,9,4,0,2029,37
1,10,10,4,0,2244,37
1,10,11,4,0,2468,37
1,10,12,4,0,2683,37
1,10,13,4,0,2918,37
1,10,14,4,0,3133,37
1,10,15,4,0,3362,37
1,10,16,4,0,3578,37
1,10,17,4,0,3806,37
1,10,18,4,0,4020,37
1,10,19,4,0,4245,37
1,10,20,4,0,4460,37
1,10,21,4,0,4684,37
1,10,22,4,0,4900,37
1,10,23,4,0,5123,37
1,10,24,4,0,5339,37
1,11,1,4,0,270,40
1,11,2,4,0,520,40
1,11,3,4,0,772,40
1,11,4,4,0,1014,40
1,11,5,4,0,1267,40
1,11,6,4,0,1506,40
1,11,7,4,0,1761,40
1,11,8,4,0,2003,40
1,11,9,4,0,2256,40
1,11,10,4,0,2496,40
1,11,11,4,0,2745,40
1,11,12,4,0,2985,40
1,11,13,4,0,3245,40
1,11,14,4,0,3485,40
1,11,15,4,0,3739,40
1,11,16,4,0,3980,40
1,11,17,4,0,4233,40
1,11,18,4,0,4472,40
1,11,19,4,0,4722,40
1,11,20,4,0,4962,40
1,11,21,4,0,5211,40
1,11,22,4,0,5452,40
1,12,1,4,0,289,43
1,12,2,4,0,558,43
1,12,3,4,0,828,43
1,12,4,4,0,1088,43
1,12,5,4,0,1359,43
1,12,6,4,0,1616,43
1,12,7,4,0,1889,43
1,12,8,4,0,2149,43
1,12,9,4,0,2420,43
1,12,10,4,0,2678,43
1,12,11,4,0,2945,43
1,12,12,4,0,3203,43
1,12,13,4,0,3481,43
1,12,14,4,0,3739,43
1,12,15,4,0,4011,43
1,12,16,4,0,4270,43
1,12,17,4,0,4541,43
1,12,18,4,0,4798,43
1,12,19,4,0,5066,43
1,12,20,4,0,5324,43
1,13,1,4,0,313,46
1,13,2,4,0,603,46
1,13,3,4,0,894,46
1,13,4,4,0,1175,46
1,13,5,4,0,1467,46
1,13,6,4,0,1745,46
1,13,7,4,0,2039,46
1,13,8,4,0,2320,46
1,13,9,4,0,2611,46
1,13,10,4,0,2890,46
1,13,11,4,0,3179,46
1,13,12,4,0,3458,46
1,13,13,4,0,3756,46
1,13,14,4,0,4035,46
1,13,15,4,0,4328,46
1,13,16,4,0,4608,46
1,13,17,4,0,4900,46
1,13,18,4,0,5178,46
1,13,19,4,0,5467,46
1,14,1,4,0,340,49
1,14,2,4,0,655,49
1,14,3,4,0,971,49
1,14,4,4,0,1277,49
1,14,5,4,0,1594,49
1,14,6,4,0,1897,49
1,14,7,4,0,2216,49
1,14,8,4,0,2522,49
1,14,9,4,0,2839,49
1,14,10,4,0,3143,49
1,14,11,4,0,3456,49
1,14,12,4,0,3760,49
1,14,13,4,0,4083,49
1,14,14,4,0,4387,49
1,14,15,4,0,4706,49
1,14,16,4,0,5011,49
1,14,17,4,0,5328,49
1,15,1,4,0,376,52
1,15,2,4,0,725,52
1,15,3,4,0,1075,52
1,15,4,4,0,1415,52
1,15,5,4,0,1766,52
1,15,6,4,0,2103,52
1,15,7,4,0,2456,52
1,15,8,4,0,2796,52
1,15,9,4,0,3147,52
